Timestamp,Occupancy,Capacity,QueueLength,Traffic,IsSpecialDay,VehicleType,SystemCodeNumber,Price
2016-10-27 08:59:00,143,387,2,1,0,1.75,BHMBCCTHL01,11.283976982646557
2016-10-27 09:32:00,175,387,2,1,0,1.75,BHMBCCTHL01,11.376119562502446
2016-10-27 09:59:00,202,387,2,1,0,1.75,BHMBCCTHL01,11.453864864255852
2016-10-27 10:25:00,215,387,4,2,0,1.75,BHMBCCTHL01,11.300266474442509
2016-10-27 10:59:00,246,387,3,2,0,1.75,BHMBCCTHL01,11.325852494384636
2016-10-27 11:32:00,276,387,5,2,0,1.75,BHMBCCTHL01,11.539590371586064
2016-10-27 11:59:00,296,387,5,2,0,1.75,BHMBCCTHL01,11.597179483995994
2016-10-27 12:26:00,320,387,8,3,0,1.0,BHMBCCTHL01,11.180748498651756
2016-10-27 12:59:00,341,387,6,2,0,1.0,BHMBCCTHL01,11.432248379561983
2016-10-27 13:32:00,345,387,7,3,0,2.5,BHMBCCTHL01,11.905425208170149
2016-10-27 13:59:00,345,387,5,2,0,2.5,BHMBCCTHL01,12.096456521049944
2016-10-27 14:26:00,345,387,4,2,0,1.0,BHMBCCTHL01,11.316411993457436
2016-10-27 14:59:00,345,387,4,2,0,1.0,BHMBCCTHL01,11.316411993457436
2016-10-27 15:26:00,327,387,2,1,0,0.5,BHMBCCTHL01,11.216823964068547
2016-10-27 15:59:00,297,387,2,1,0,0.5,BHMBCCTHL01,11.130440295453653
2016-10-27 16:26:00,273,387,2,1,0,1.75,BHMBCCTHL01,11.658306213311107
2016-10-28 08:16:00,85,387,1,1,0,1.0,BHMBCCTHL01,10.695107740714871
2016-10-28 08:16:00,85,387,1,1,0,1.75,BHMBCCTHL01,11.053291452364494
2016-10-28 08:56:00,112,387,2,1,0,1.75,BHMBCCTHL01,11.194713858411165
2016-10-28 09:29:00,152,387,2,2,0,0.5,BHMBCCTHL01,10.394533709015326
2016-10-28 10:02:00,170,387,2,1,0,1.75,BHMBCCTHL01,11.361722284399963
2016-10-28 10:29:00,189,387,3,1,0,1.75,BHMBCCTHL01,11.480109045482664
2016-10-28 10:56:00,232,387,3,2,0,2.5,BHMBCCTHL01,11.643723827347305
2016-10-28 11:29:00,262,387,5,2,0,1.0,BHMBCCTHL01,11.14109428124949
2016-10-28 12:02:00,281,387,8,3,0,0.5,BHMBCCTHL01,10.829660588352644
2016-10-28 12:29:00,289,387,8,3,0,2.5,BHMBCCTHL01,11.807852797715608
2016-10-28 13:02:00,320,387,7,3,0,1.0,BHMBCCTHL01,11.11707139435849
2016-10-28 13:29:00,325,387,7,3,0,1.75,BHMBCCTHL01,11.489652384110595
2016-10-28 14:02:00,332,387,6,3,0,1.75,BHMBCCTHL01,11.446131469160806
2016-10-28 14:29:00,335,387,4,2,0,1.0,BHMBCCTHL01,11.287617437252472
2016-10-28 15:02:00,337,387,3,1,0,1.75,BHMBCCTHL01,11.90626847731615
2016-10-28 15:29:00,318,387,2,1,0,0.5,BHMBCCTHL01,11.19090886348408
2016-10-28 16:02:00,301,387,2,2,0,2.5,BHMBCCTHL01,11.7787291608683
2016-10-28 16:29:00,276,387,2,1,0,1.75,BHMBCCTHL01,11.666944580172595
2016-10-29 07:59:00,79,387,1,1,0,1.75,BHMBCCTHL01,11.036014718641514
2016-10-29 08:26:00,77,387,2,1,0,1.0,BHMBCCTHL01,10.735749200044165
2016-10-29 08:59:00,95,387,2,2,0,1.75,BHMBCCTHL01,10.827377591396392
2016-10-29 09:26:00,120,387,2,1,0,2.5,BHMBCCTHL01,11.575933215024758
2016-10-29 09:59:00,165,387,2,1,0,1.0,BHMBCCTHL01,10.98914129464786
2016-10-29 10:26:00,214,387,3,2,0,2.5,BHMBCCTHL01,11.591893626178368
2016-10-29 10:59:00,277,387,4,2,0,1.0,BHMBCCTHL01,11.12060901126367
2016-10-29 11:25:00,309,387,5,2,0,1.75,BHMBCCTHL01,11.63461240706245
2016-10-29 12:06:00,345,387,8,3,0,1.0,BHMBCCTHL01,11.25273488916417
2016-10-29 12:26:00,345,387,7,3,0,2.5,BHMBCCTHL01,11.905425208170149
2016-10-29 12:59:00,345,387,7,3,0,2.5,BHMBCCTHL01,11.905425208170149
2016-10-29 13:26:00,335,387,7,3,0,1.75,BHMBCCTHL01,11.518446940315561
2016-10-29 13:59:00,345,387,5,2,0,1.75,BHMBCCTHL01,11.738272809400323
2016-10-29 14:26:00,345,387,4,2,0,1.75,BHMBCCTHL01,11.674595705107059
2016-10-29 14:59:00,345,387,4,2,0,1.75,BHMBCCTHL01,11.674595705107059
2016-10-29 15:26:00,345,387,2,1,0,1.75,BHMBCCTHL01,11.865627017986856
2016-10-29 15:59:00,337,387,2,1,0,1.0,BHMBCCTHL01,11.484407661373261
2016-10-29 16:26:00,329,387,2,1,0,1.75,BHMBCCTHL01,11.819555728058912
2016-10-30 07:59:00,70,387,2,1,1,1.75,BHMBCCTHL01,12.665704329681963
2016-10-30 07:59:00,70,387,2,1,1,1.75,BHMBCCTHL01,12.665704329681963
2016-10-30 07:59:00,70,387,3,2,1,1.0,BHMBCCTHL01,12.052812200859277
2016-10-30 08:25:00,72,387,2,1,1,1.75,BHMBCCTHL01,12.671463240922957
2016-10-30 08:59:00,82,387,2,1,1,1.75,BHMBCCTHL01,12.700257797127923
2016-10-30 09:25:00,94,387,3,1,1,2.5,BHMBCCTHL01,13.156672080516769
2016-10-30 09:59:00,102,387,2,1,1,1.0,BHMBCCTHL01,12.39966319788823
2016-10-30 10:25:00,120,387,4,1,1,1.75,BHMBCCTHL01,12.937031319293322
2016-10-30 10:59:00,154,387,5,2,1,1.0,BHMBCCTHL01,12.42204068156752
2016-10-30 11:25:00,209,387,6,2,1,1.75,BHMBCCTHL01,13.002271556637716
2016-10-30 11:59:00,256,387,7,2,1,1.75,BHMBCCTHL01,13.201283075094318
2016-10-30 12:26:00,266,387,11,3,1,1.0,BHMBCCTHL01,12.808216815356396
2016-10-30 13:06:00,300,387,10,3,1,1.0,BHMBCCTHL01,12.842441202160014
2016-10-30 13:25:00,318,387,10,3,1,1.75,BHMBCCTHL01,13.252455114978572
2016-10-30 13:59:00,313,387,7,2,1,1.75,BHMBCCTHL01,13.365412045462621
2016-10-30 14:32:00,325,387,8,3,1,1.75,BHMBCCTHL01,13.145257095735516
2016-10-30 15:00:00,330,387,5,2,1,1.75,BHMBCCTHL01,13.28700858242453
2016-10-30 15:32:00,308,387,3,1,1,1.75,BHMBCCTHL01,13.414691871653407
2016-10-31 08:00:00,70,387,1,1,0,1.75,BHMBCCTHL01,11.010099618057044
2016-10-31 08:26:00,86,387,1,1,0,0.5,BHMBCCTHL01,10.45919805523562
2016-10-31 09:00:00,120,387,2,2,0,1.0,BHMBCCTHL01,10.541180270259185
2016-10-31 09:26:00,145,387,2,1,0,1.0,BHMBCCTHL01,10.931552182237926
2016-10-31 10:00:00,189,387,3,1,0,1.0,BHMBCCTHL01,11.121925333833042
2016-10-31 10:26:00,203,387,3,1,0,1.0,BHMBCCTHL01,11.162237712519993
2016-10-31 11:00:00,216,387,5,2,0,1.75,BHMBCCTHL01,11.366823034356273
2016-10-31 11:26:00,221,387,5,2,0,1.75,BHMBCCTHL01,11.381220312458755
2016-10-31 12:00:00,241,387,7,3,0,1.0,BHMBCCTHL01,10.889594400339265
2016-10-31 12:26:00,249,387,8,3,0,1.75,BHMBCCTHL01,11.334490861246124
2016-10-31 13:00:00,260,387,6,3,0,1.75,BHMBCCTHL01,11.238810664485055
2016-10-31 13:26:00,261,387,7,3,0,1.75,BHMBCCTHL01,11.305367224398816
2016-10-31 13:59:00,265,387,5,2,0,1.75,BHMBCCTHL01,11.507916359760602
2016-10-31 14:26:00,260,387,3,2,0,0.5,BHMBCCTHL01,10.769192020322215
2016-10-31 15:00:00,239,387,3,2,0,1.75,BHMBCCTHL01,11.30569630504116
2016-10-31 15:27:00,215,387,2,1,0,1.0,BHMBCCTHL01,11.133114075672685
2016-10-31 16:00:00,207,387,2,2,0,1.75,BHMBCCTHL01,11.149876620892005
2016-10-31 16:26:00,178,387,1,1,0,0.5,BHMBCCTHL01,10.724107972321299
2016-11-01 08:06:00,90,387,1,2,0,1.0,BHMBCCTHL01,10.391119497351022
2016-11-01 08:26:00,104,387,1,1,0,2.5,BHMBCCTHL01,11.466184820803548
2016-11-01 09:00:00,130,387,1,1,0,1.75,BHMBCCTHL01,11.182866955286837
2016-11-01 09:26:00,155,387,2,1,0,1.75,BHMBCCTHL01,11.318530450092513
2016-11-01 10:00:00,190,387,3,1,0,0.5,BHMBCCTHL01,10.88601564835379
2016-11-01 10:26:00,222,387,2,1,0,2.5,BHMBCCTHL01,11.869637688315407
2016-11-01 11:00:00,254,387,5,2,0,1.75,BHMBCCTHL01,11.47624234793514
2016-11-01 11:26:00,270,387,5,2,0,1.75,BHMBCCTHL01,11.522313637863084
2016-11-01 12:00:00,279,387,8,3,0,1.0,BHMBCCTHL01,11.062690818211397
2016-11-01 12:26:00,274,387,8,3,0,1.75,BHMBCCTHL01,11.406477251758538
2016-11-01 13:00:00,299,387,6,3,0,1.75,BHMBCCTHL01,11.35110943368442
2016-11-01 13:26:00,297,387,7,3,0,1.75,BHMBCCTHL01,11.409027626736691
2016-11-01 14:00:00,293,387,4,2,0,1.75,BHMBCCTHL01,11.524864012841238
2016-11-01 14:26:00,279,387,4,2,0,1.75,BHMBCCTHL01,11.484551634154288
2016-11-01 15:00:00,267,387,3,2,0,0.5,BHMBCCTHL01,10.789348209665693
2016-11-01 15:27:00,256,387,2,1,0,0.5,BHMBCCTHL01,11.012382615013294
2016-11-01 16:00:00,246,387,2,1,0,1.75,BHMBCCTHL01,11.5805609115577
2016-11-01 16:33:00,219,387,2,1,0,0.5,BHMBCCTHL01,10.905842757054923
2016-11-02 07:56:00,91,387,2,1,0,2.5,BHMBCCTHL01,11.49242900203036
2016-11-02 08:30:00,109,387,2,1,0,1.0,BHMBCCTHL01,10.827891779900053
2016-11-02 08:56:00,137,387,2,1,0,1.75,BHMBCCTHL01,11.266700248923577
2016-11-02 09:30:00,191,387,2,1,0,1.75,BHMBCCTHL01,11.422190852430392
2016-11-02 09:56:00,215,387,2,1,0,1.75,BHMBCCTHL01,11.491297787322308
2016-11-02 10:29:00,250,387,2,1,0,1.75,BHMBCCTHL01,11.592078734039685
2016-11-02 10:56:00,264,387,3,2,0,1.75,BHMBCCTHL01,11.377682695553572
2016-11-02 11:30:00,285,387,4,2,0,1.75,BHMBCCTHL01,11.501828367877266
2016-11-02 11:56:00,295,387,5,2,0,1.0,BHMBCCTHL01,11.236116316725875
2016-11-02 12:30:00,291,387,8,3,0,1.0,BHMBCCTHL01,11.097244285657357
2016-11-02 13:03:00,301,387,4,2,0,1.75,BHMBCCTHL01,11.54789965780521
2016-11-02 13:30:00,290,387,7,3,0,0.5,BHMBCCTHL01,10.791898584643846
2016-11-02 14:03:00,302,387,4,2,0,0.5,BHMBCCTHL01,10.953806260676338
2016-11-02 14:30:00,304,387,4,2,0,2.5,BHMBCCTHL01,11.914721736316324
2016-11-02 14:56:00,298,387,4,2,0,1.75,BHMBCCTHL01,11.53926129094372
2016-11-02 15:29:00,275,387,3,1,0,1.0,BHMBCCTHL01,11.369558517195744
2016-11-02 16:03:00,251,387,2,2,0,1.75,BHMBCCTHL01,11.276572668193852
2016-11-02 16:30:00,238,387,2,1,0,2.5,BHMBCCTHL01,11.915708978243348
2016-11-03 08:00:00,133,387,1,1,0,1.0,BHMBCCTHL01,10.833321610498704
2016-11-03 08:26:00,148,387,1,1,0,1.0,BHMBCCTHL01,10.87651344480615
2016-11-03 09:00:00,177,387,3,2,0,1.75,BHMBCCTHL01,11.127170056570375
2016-11-03 09:26:00,199,387,2,2,0,1.0,BHMBCCTHL01,10.76865726427841
2016-11-03 10:00:00,241,387,3,1,0,1.75,BHMBCCTHL01,11.629840737748482
2016-11-03 10:26:00,264,387,3,1,0,1.75,BHMBCCTHL01,11.696068217019903
2016-11-03 11:00:00,292,387,5,2,0,1.75,BHMBCCTHL01,11.585661661514008
2016-11-03 11:26:00,303,387,5,2,0,2.5,BHMBCCTHL01,11.975519384989093
2016-11-03 12:00:00,310,387,8,3,0,1.75,BHMBCCTHL01,11.510137654096413
2016-11-03 12:26:00,309,387,8,3,0,1.75,BHMBCCTHL01,11.507258198475917
2016-11-03 12:59:00,319,387,7,3,0,1.0,BHMBCCTHL01,11.114191938737994
2016-11-03 13:26:00,329,387,7,3,0,1.0,BHMBCCTHL01,11.14298649494296
2016-11-03 13:59:00,334,387,5,2,0,0.5,BHMBCCTHL01,11.109625944825492
2016-11-03 14:26:00,313,387,5,3,0,1.75,BHMBCCTHL01,11.327744708078104
2016-11-03 15:00:00,299,387,3,2,0,0.5,BHMBCCTHL01,10.881490789521582
2016-11-03 15:26:00,288,387,2,1,0,2.5,BHMBCCTHL01,12.059681759268177
2016-11-03 16:03:00,259,387,2,1,0,1.75,BHMBCCTHL01,11.617993834624155
2016-11-03 16:30:00,235,387,2,1,0,1.75,BHMBCCTHL01,11.548886899732238
2016-11-04 08:00:00,103,387,1,1,0,2.5,BHMBCCTHL01,11.463305365183052
2016-11-04 08:26:00,128,387,2,1,0,1.75,BHMBCCTHL01,11.24078514833911
2016-11-04 08:59:00,159,387,1,1,0,1.75,BHMBCCTHL01,11.266371168281236
2016-11-04 09:33:00,186,387,2,1,0,2.5,BHMBCCTHL01,11.76597728597753
2016-11-04 10:00:00,213,387,4,2,0,1.75,BHMBCCTHL01,11.294507563201517
2016-11-04 10:26:00,234,387,4,2,0,1.0,BHMBCCTHL01,10.996792419582322
2016-11-04 11:00:00,260,387,7,3,0,1.75,BHMBCCTHL01,11.30248776877832
2016-11-04 11:33:00,281,387,4,2,0,1.75,BHMBCCTHL01,11.490310545395278
2016-11-04 12:00:00,297,387,5,2,0,0.5,BHMBCCTHL01,11.00308608686712
2016-11-04 12:33:00,301,387,8,3,0,1.0,BHMBCCTHL01,11.126038841862322
2016-11-04 13:00:00,303,387,7,3,0,1.0,BHMBCCTHL01,11.06812064881005
2016-11-04 13:26:00,304,387,7,3,0,1.75,BHMBCCTHL01,11.429183816080169
2016-11-04 13:59:00,310,387,5,2,0,1.75,BHMBCCTHL01,11.637491862682944
2016-11-04 14:26:00,286,387,3,2,0,1.75,BHMBCCTHL01,11.441030719204496
2016-11-04 15:00:00,251,387,3,2,0,1.75,BHMBCCTHL01,11.34024977248712
2016-11-04 15:26:00,227,387,2,1,0,0.5,BHMBCCTHL01,10.928878402018896
2016-11-04 16:00:00,201,387,2,1,0,1.0,BHMBCCTHL01,11.092801696985735
2016-11-04 16:26:00,196,387,3,2,0,1.0,BHMBCCTHL01,10.823696001710186
2016-11-05 08:00:00,39,387,1,1,0,1.75,BHMBCCTHL01,10.92083649382165
2016-11-05 08:26:00,50,387,2,1,0,1.75,BHMBCCTHL01,11.01618760994038
2016-11-05 08:59:00,82,387,2,1,0,1.0,BHMBCCTHL01,10.750146478146647
2016-11-05 09:26:00,110,387,2,2,0,1.0,BHMBCCTHL01,10.512385714054219
2016-11-05 09:59:00,162,387,2,1,0,1.75,BHMBCCTHL01,11.338686639435991
2016-11-05 10:33:00,192,387,3,2,0,1.75,BHMBCCTHL01,11.170361890877823
2016-11-05 10:59:00,204,387,4,2,0,1.0,BHMBCCTHL01,10.910408750967427
2016-11-05 11:26:00,236,387,5,2,0,1.75,BHMBCCTHL01,11.424412146766203
2016-11-05 12:06:00,278,387,7,3,0,1.75,BHMBCCTHL01,11.354317969947259
2016-11-05 12:26:00,282,387,8,3,0,1.75,BHMBCCTHL01,11.42951289672251
2016-11-05 13:00:00,303,387,5,2,0,1.75,BHMBCCTHL01,11.61733567333947
2016-11-05 13:33:00,324,387,6,3,0,1.75,BHMBCCTHL01,11.423095824196832
2016-11-05 13:59:00,342,387,5,2,0,1.75,BHMBCCTHL01,11.729634442538835
2016-11-05 14:26:00,344,387,3,2,0,1.75,BHMBCCTHL01,11.608039145193295
2016-11-05 15:00:00,331,387,3,2,0,1.75,BHMBCCTHL01,11.570606222126841
2016-11-05 15:26:00,330,387,3,1,0,1.75,BHMBCCTHL01,11.886112287972674
2016-11-05 16:00:00,326,387,2,1,0,1.75,BHMBCCTHL01,11.810917361197422
2016-11-05 16:26:00,298,387,2,1,0,0.5,BHMBCCTHL01,11.133319751074149
2016-11-06 08:00:00,51,387,1,1,1,1.75,BHMBCCTHL01,12.547317568599263
2016-11-06 08:26:00,52,387,2,1,1,1.75,BHMBCCTHL01,12.613874128513027
2016-11-06 09:00:00,56,387,2,1,1,1.0,BHMBCCTHL01,12.26720823934539
2016-11-06 09:33:00,71,387,3,1,1,1.0,BHMBCCTHL01,12.374077177946106
2016-11-06 10:00:00,87,387,4,1,1,1.75,BHMBCCTHL01,12.842009283816937
2016-11-06 10:26:00,119,387,4,1,1,1.75,BHMBCCTHL01,12.934151863672827
2016-11-06 10:59:00,177,387,7,3,1,1.75,BHMBCCTHL01,12.655420559608764
2016-11-06 11:26:00,204,387,6,2,1,1.75,BHMBCCTHL01,12.987874278535234
2016-11-06 11:59:00,245,387,6,2,1,1.0,BHMBCCTHL01,12.74774824732597
2016-11-06 12:26:00,263,387,10,3,1,1.75,BHMBCCTHL01,13.094085055851261
2016-11-06 13:06:00,312,387,10,3,1,0.5,BHMBCCTHL01,12.638205528506221
2016-11-06 13:26:00,316,387,10,3,1,1.75,BHMBCCTHL01,13.246696203737578
2016-11-06 13:59:00,336,387,7,2,1,1.75,BHMBCCTHL01,13.431639524734042
2016-11-06 14:33:00,344,387,5,2,1,2.5,BHMBCCTHL01,13.685504672761104
2016-11-06 15:00:00,345,387,4,2,1,1.75,BHMBCCTHL01,13.26652331243871
2016-11-06 15:26:00,345,387,3,1,1,2.5,BHMBCCTHL01,13.879415441261397
2016-11-06 15:59:00,333,387,3,1,1,2.5,BHMBCCTHL01,13.844861973815439
2016-11-06 16:26:00,297,387,3,2,1,1.75,BHMBCCTHL01,13.064632338361612
2016-11-07 08:00:00,75,387,1,1,0,0.5,BHMBCCTHL01,10.427524043410157
2016-11-07 08:26:00,92,387,1,1,0,1.75,BHMBCCTHL01,11.073447641707968
2016-11-07 08:59:00,121,387,2,1,0,2.5,BHMBCCTHL01,11.578812670645256
2016-11-07 09:26:00,155,387,2,1,0,1.0,BHMBCCTHL01,10.960346738442894
2016-11-07 09:59:00,189,387,2,1,0,1.75,BHMBCCTHL01,11.416431941189398
2016-11-07 10:26:00,243,387,3,1,0,1.0,BHMBCCTHL01,11.277415937339853
2016-11-07 10:59:00,266,387,4,2,0,1.0,BHMBCCTHL01,11.088934999438209
2016-11-07 11:26:00,273,387,5,2,0,1.75,BHMBCCTHL01,11.530952004724572
2016-11-07 11:59:00,280,387,5,2,0,1.75,BHMBCCTHL01,11.55110819406805
2016-11-07 12:26:00,277,387,8,3,0,1.0,BHMBCCTHL01,11.056931906970407
2016-11-07 12:59:00,277,387,8,3,0,1.75,BHMBCCTHL01,11.415115618620028
2016-11-07 13:33:00,279,387,7,3,0,1.75,BHMBCCTHL01,11.357197425567755
2016-11-07 13:59:00,287,387,5,2,0,1.75,BHMBCCTHL01,11.571264383411526
2016-11-07 14:33:00,287,387,4,2,0,1.75,BHMBCCTHL01,11.507587279118258
2016-11-07 15:00:00,282,387,3,2,0,1.0,BHMBCCTHL01,11.071329185072889
2016-11-07 15:33:00,274,387,2,1,0,1.0,BHMBCCTHL01,11.303001957281982
2016-11-07 16:00:00,249,387,2,1,0,1.75,BHMBCCTHL01,11.589199278419189
2016-11-07 16:33:00,229,387,2,1,0,1.75,BHMBCCTHL01,11.531610166009258
2016-11-08 07:59:00,127,387,1,1,0,1.0,BHMBCCTHL01,10.816044876775726
2016-11-08 08:26:00,148,387,1,1,0,1.75,BHMBCCTHL01,11.234697156455773
2016-11-08 08:59:00,184,387,1,1,0,1.75,BHMBCCTHL01,11.338357558793648
2016-11-08 09:26:00,214,387,3,2,0,1.75,BHMBCCTHL01,11.233709914528747
2016-11-08 09:59:00,273,387,3,1,0,1.75,BHMBCCTHL01,11.721983317604373
2016-11-08 10:33:00,308,387,5,2,0,1.75,BHMBCCTHL01,11.631732951441954
2016-11-08 11:00:00,326,387,7,3,0,1.75,BHMBCCTHL01,11.49253183973109
2016-11-08 11:33:00,324,387,5,2,0,1.75,BHMBCCTHL01,11.677804241369895
2016-11-08 11:59:00,335,387,4,2,0,1.75,BHMBCCTHL01,11.645801148902093
2016-11-08 12:27:00,328,387,7,3,0,1.75,BHMBCCTHL01,11.498290750972085
2016-11-08 13:00:00,333,387,7,3,0,1.75,BHMBCCTHL01,11.512688029074567
2016-11-08 13:34:00,340,387,7,3,0,1.0,BHMBCCTHL01,11.174660506768422
2016-11-08 14:00:00,339,387,4,2,0,1.0,BHMBCCTHL01,11.299135259734456
2016-11-08 14:26:00,324,387,4,2,0,2.5,BHMBCCTHL01,11.972310848726252
2016-11-08 15:00:00,317,387,2,2,0,1.0,BHMBCCTHL01,11.108433027497
2016-11-08 15:33:00,292,387,2,1,0,2.5,BHMBCCTHL01,12.071199581750163
2016-11-08 16:01:00,264,387,2,2,0,1.0,BHMBCCTHL01,10.955821879610683
2016-11-08 16:34:00,241,387,2,1,0,1.75,BHMBCCTHL01,11.566163633455218
2016-11-09 08:00:00,135,387,2,1,0,0.5,BHMBCCTHL01,10.663968484933214
2016-11-09 08:27:00,153,387,1,1,0,1.75,BHMBCCTHL01,11.249094434558256
2016-11-09 09:00:00,181,387,1,1,0,1.75,BHMBCCTHL01,11.32971919193216
2016-11-09 09:34:00,233,387,2,1,0,1.75,BHMBCCTHL01,11.543127988491245
2016-11-09 10:00:00,252,387,3,1,0,1.75,BHMBCCTHL01,11.661514749573945
2016-11-09 10:27:00,278,387,4,1,0,1.0,BHMBCCTHL01,11.4418739883505
2016-11-09 11:00:00,295,387,4,2,0,1.75,BHMBCCTHL01,11.530622924082232
2016-11-09 11:27:00,311,387,5,2,0,0.5,BHMBCCTHL01,11.043398465554073
2016-11-09 12:00:00,338,387,8,3,0,1.75,BHMBCCTHL01,11.590762411470317
2016-11-09 12:27:00,339,387,5,2,0,2.5,BHMBCCTHL01,12.079179787326968
2016-11-09 13:00:00,338,387,8,3,0,1.0,BHMBCCTHL01,11.232578699820694
2016-11-09 13:27:00,341,387,7,3,0,1.75,BHMBCCTHL01,11.53572367403854
2016-11-09 14:00:00,333,387,4,2,0,1.75,BHMBCCTHL01,11.640042237661099
2016-11-09 14:27:00,332,387,4,2,0,1.75,BHMBCCTHL01,11.637162782040601
2016-11-09 15:00:00,335,387,3,2,0,0.5,BHMBCCTHL01,10.985151191859456
2016-11-09 15:34:00,320,387,2,1,0,1.0,BHMBCCTHL01,11.435456915824819
2016-11-09 16:00:00,315,387,2,1,0,0.5,BHMBCCTHL01,11.182270496622591
2016-11-09 16:34:00,293,387,2,2,0,1.75,BHMBCCTHL01,11.397509804254707
2016-11-10 08:00:00,107,387,2,1,0,2.5,BHMBCCTHL01,11.538500291958304
2016-11-10 08:34:00,135,387,1,1,0,2.5,BHMBCCTHL01,11.555447945038942
2016-11-10 09:00:00,157,387,2,1,0,1.0,BHMBCCTHL01,10.966105649683886
2016-11-10 09:27:00,193,387,2,1,0,0.5,BHMBCCTHL01,10.830976910922015
2016-11-10 10:00:00,251,387,3,1,0,1.75,BHMBCCTHL01,11.658635293953449
2016-11-10 10:27:00,268,387,3,1,0,1.75,BHMBCCTHL01,11.707586039501889
2016-11-10 11:00:00,290,387,5,2,0,1.75,BHMBCCTHL01,11.579902750273014
2016-11-10 11:27:00,301,387,5,2,0,1.0,BHMBCCTHL01,11.253393050448855
2016-11-10 12:00:00,316,387,5,2,0,2.5,BHMBCCTHL01,12.012952308055546
2016-11-10 12:27:00,339,387,8,3,0,1.0,BHMBCCTHL01,11.235458155441192
2016-11-10 13:00:00,337,387,7,3,0,0.5,BHMBCCTHL01,10.927232998807185
2016-11-10 13:34:00,340,387,7,3,0,2.5,BHMBCCTHL01,11.891027930067665
2016-11-10 14:00:00,328,387,4,2,0,1.75,BHMBCCTHL01,11.625644959558617
2016-11-10 14:27:00,321,387,6,3,0,1.75,BHMBCCTHL01,11.414457457335343
2016-11-10 15:00:00,305,387,2,2,0,1.0,BHMBCCTHL01,11.073879560051044
2016-11-10 15:27:00,293,387,3,1,0,0.5,BHMBCCTHL01,11.182599577264934
2016-11-10 16:00:00,276,387,2,1,0,1.75,BHMBCCTHL01,11.666944580172595
2016-11-10 16:27:00,247,387,2,2,0,1.0,BHMBCCTHL01,10.906871134062243
2016-11-11 08:00:00,67,387,1,1,0,1.75,BHMBCCTHL01,11.001461251195554
2016-11-11 08:27:00,95,387,2,2,0,1.75,BHMBCCTHL01,10.827377591396392
2016-11-11 09:00:00,126,387,2,1,0,1.0,BHMBCCTHL01,10.876842525448494
2016-11-11 09:27:00,151,387,2,1,0,1.75,BHMBCCTHL01,11.30701262761053
2016-11-11 10:00:00,183,387,3,1,0,2.5,BHMBCCTHL01,11.821016023409307
2016-11-11 10:27:00,214,387,3,1,0,2.5,BHMBCCTHL01,11.910279147644701
2016-11-11 11:00:00,243,387,5,2,0,1.75,BHMBCCTHL01,11.444568336109677
2016-11-11 11:27:00,268,387,5,2,0,2.5,BHMBCCTHL01,11.874738438271713
2016-11-11 12:00:00,278,387,7,3,0,0.5,BHMBCCTHL01,10.757345117197888
2016-11-11 12:27:00,306,387,8,3,0,1.0,BHMBCCTHL01,11.140436119964805
2016-11-11 13:00:00,317,387,7,3,0,1.75,BHMBCCTHL01,11.466616739146623
2016-11-11 13:34:00,322,387,6,3,0,1.75,BHMBCCTHL01,11.41733691295584
2016-11-11 14:00:00,327,387,4,2,0,0.5,BHMBCCTHL01,11.02579265118875
2016-11-11 14:27:00,333,387,4,2,0,1.75,BHMBCCTHL01,11.640042237661099
2016-11-11 15:00:00,334,387,3,2,0,1.75,BHMBCCTHL01,11.579244588988331
2016-11-11 15:34:00,314,387,3,2,0,0.5,BHMBCCTHL01,10.92468262382903
2016-11-11 16:00:00,302,387,3,2,0,1.75,BHMBCCTHL01,11.487102009132443
2016-11-11 16:34:00,282,387,2,1,0,1.75,BHMBCCTHL01,11.684221313895575
2016-11-12 08:00:00,57,387,1,1,0,0.5,BHMBCCTHL01,10.375693842241219
2016-11-12 08:27:00,67,387,1,1,0,1.75,BHMBCCTHL01,11.001461251195554
2016-11-12 09:00:00,92,387,1,1,0,2.5,BHMBCCTHL01,11.43163135335759
2016-11-12 09:27:00,124,387,2,2,0,1.75,BHMBCCTHL01,10.910881804390794
2016-11-12 10:00:00,164,387,2,1,0,2.5,BHMBCCTHL01,11.702629262326607
2016-11-12 10:27:00,189,387,4,2,0,0.5,BHMBCCTHL01,10.62842777556023
2016-11-12 11:00:00,229,387,5,2,0,1.75,BHMBCCTHL01,11.404255957422727
2016-11-12 11:34:00,260,387,5,2,0,1.0,BHMBCCTHL01,11.135335370008496
2016-11-12 12:00:00,276,387,8,3,0,2.5,BHMBCCTHL01,11.770419874649154
2016-11-12 12:27:00,299,387,8,3,0,2.5,BHMBCCTHL01,11.836647353920572
2016-11-12 13:00:00,318,387,7,3,0,1.0,BHMBCCTHL01,11.111312483117498
2016-11-12 13:27:00,336,387,7,3,0,1.0,BHMBCCTHL01,11.163142684286436
2016-11-12 14:00:00,336,387,4,2,0,1.75,BHMBCCTHL01,11.648680604522589
2016-11-12 14:27:00,345,387,6,3,0,1.75,BHMBCCTHL01,11.483564392227258
2016-11-12 15:00:00,345,387,3,2,0,1.75,BHMBCCTHL01,11.610918600813793
2016-11-12 15:27:00,345,387,3,1,0,1.0,BHMBCCTHL01,11.571120410630499
2016-11-12 16:00:00,344,387,2,1,0,0.5,BHMBCCTHL01,11.26577470961699
